# dvcd|name
EMER_CTCKR|긴급연락처
EMER|긴급
EMGC_TRMT_CNT|응급처치수
EMGC|응급
EMHS_AMT|초중고금액
EMHS_HDCT|초중고인원수
EMHS|초중고
EMON|월말
EMPC_ISSU_YN|사원증발급여부
EMPC|사원증
EMPHS|중점
EMPST_DNAMT_TXDE|우리사주기부금세액공제
EMPST_DNAMT|우리사주기부금
EMPST_MIX_INCM_DEDU|우리사주조합소득공제
EMPST|우리사주
EMP_ANIC_CTRT_DVCD|직원연봉계약구분코드
EMP_CNT_TEXT|직원수내용
EMP_DVCD|직원구분코드
EMP_ID|직원ID
EMP_NO|직번
EMP|직원
ENACT_REV_DVCD|제정개정구분코드
ENACT_YMD|제정일자
ENACT|제정
ENCO_ABBR_NM|장학약어명
ENCO_AFF_CD|장학계열코드
ENCO_AMT_DVCD|장학금액구분코드
ENCO_AMT_INFO|장학금액정보
ENCO_AMT|장학금액
ENCO_APPL_DVCD|장학신청구분코드
ENCO_BUDG_CD|장학예산코드
ENCO_CD|장학코드
ENCO_CFMT_AMT|장학확정금액
ENCO_CLA_CD|장학분류코드
ENCO_CLA_NM|장학분류명
ENCO_CONF_DT|장학확인일시
ENCO_CONF_TARGT_YN|장학확인대상여부
ENCO_CONF_YN|장학확인여부
ENCO_DORMT_AMT|장학기숙사금액
ENCO_DVCD|장학구분코드
ENCO_ENG_NM|장학영문명
ENCO_ENSC_AMT|장학입학금액
ENCO_ETC_AMT|장학기타금액
ENCO_FUND|장학기금
ENCO_LSSN_AMT|장학수업금액
ENCO_MCLS_CD|장학중분류코드
ENCO_NM|장학명
ENCO_REFD_CD|장학환불코드
ENCO_REFD_DVCD|장학환불구분코드
ENCO_REFL_YMD|장학반영일자
ENCO_SCSF_AMT|장학기성회비금액
ENCO_SELCT_YN|장학선발여부
ENCO_SMR|장학학기
ENCO_YEAR|장학년도
ENCO_YN|장학여부
ENCO_YY|장학연도
ENCO|장학
ENC_PW|암호화비밀번호
ENC|암호화
ENDW_FILE_NO|출연파일번호
ENDW_FILE_TEXT|출연파일내용
ENDW_YMD|출연일자
ENDW_YY_DVCD|출연연도구분코드
ENDW|출연
END_ABSN_DCNT|종료결석일수
END_ACNT_YY|종료회계연도
END_AMT|종료금액
END_BUSI_YY|종료사업연도
END_DTM|종료일시분
END_DT|종료일시
END_ENDW_YMD|종료출연일자
END_EXMT_NO|종료수험번호
END_GPA|종료평점
END_GRD|종료등급
END_HFFC_MONS_CNT|종료재직개월수
END_HOLD_TIME|종료개최시간
END_HOLD_YMD|종료개최일자
END_MONTH_DVCD|종료월구분코드
END_MONTH|종료월
END_ODR|종료차수
END_PAYM_YMD|종료납부일자
END_PGE_ARTC|종료페이지항목
END_PGE|종료페이지
END_PNT|종료점수
END_PPNU_CNT|종료인원수
END_PPNU|종료인원
END_PRD_CD|종료교시코드
END_PRD|종료교시
END_RCD_PNT|종료기록점수
END_RMR_AMT|종료보수금액
END_SMR|종료학기
END_TIME_ARTC|종료시간항목
END_TIME|종료시간
END_TRANS_EXP|종료교통비
END_VAL|종료값
END_WEKS_CD|종료주차코드
END_YEAR|종료년도
END_YMD_ARTC|종료일자항목
END_YMD|종료일자
END_YM_NM|종료년월명
END_YM|종료년월
END_YN|종료여부
END_YY|종료연도
END|종료
ENEX_ACEPT_HDCT|입시수용인원수
ENEX_AFF_CD2|입시계열코드2
ENEX_AFF_CD|입시계열코드
ENEX_DVCD|입시구분코드
ENEX_ENCO_CD|입시장학코드
ENEX_ENCO_YN|입시장학여부
ENEX_MOBZT_TERM|입시동원기간
ENEX_SPLEC_DVCD|입시특강구분코드
ENEX_TASK_DVCD|입시업무구분코드
ENEX_TASK_YN|입시업무여부
ENEX_TLSCR_CALC_YN|입시총점계산여부
ENEX_TLSCR|입시총점
ENEX_UNIV_CD|입시대학코드
ENEX_ZONE_CD|입시지역코드
ENEX|입시
ENFR_YMD|징수일자
ENFR|징수
ENG_ADDR|영문주소
ENG_BPSM_NM|영문세례명
ENG_CORP_NM|영문사업자명
ENG_CRTFC_TERR_NM|영문인증영역명
ENG_DEGR_NM|영문학위명
ENG_FAMN|영문성
ENG_LSSN_MTHD_NM|영문수업방법명
ENG_LST_NM|영문마지막명
ENG_NAME|영문성명
ENG_OFITTL_NM|영문직명명
ENG_POSIT_NM|영문소속명
ENG_RPST_NM|영문대표자명
ENG_RSPJ_NM|영문연구과제명
ENG_SCH_NM|영문학교명
ENG_TITLE|영문제목
ENG_UNIPRD_NM|영문총장명
ENG_UNIV_NM|영문대학명
ENG_YN|영문여부
ENG|영문
ENNC|유무
ENR_CK_YMD|E나라체크일자
ENR_CK_YN|E나라체크여부
ENR_INCO_BUDG_CD|E나라수입예산코드
ENR_YN|E나라여부
ENR|E나라
ENSC_AMT|입학금액
ENSC_BLW_YY|입학이하연도
ENSC_BUDG_CD|입학예산코드
ENSC_CAMP_DVCD|입학캠퍼스구분코드
ENSC_CORS_DVCD|입학과정구분코드
ENSC_DAYNIG_DVCD|입학주야구분코드
ENSC_DEPT_CD|입학부서코드
ENSC_DPMJ_CHARTR_DVCD|입학학과특성구분코드
ENSC_DT|입학일시
ENSC_DVCD|입학구분코드
ENSC_ENCO_AMT|입학장학금액
ENSC_EXPT_YMD|입학예정일자
ENSC_GRDE_CD|입학학년코드
ENSC_GRDE|입학학년
ENSC_GVUP_REASON|입학포기사유
ENSC_GVUP_YMD|입학포기일자
ENSC_GVUP_YN|입학포기여부
ENSC_HOPE_SMR|입학희망학기
ENSC_HOPE_YEAR|입학희망년도
ENSC_JOB_DVCD|입학직업구분코드
ENSC_LSSN_YRD_DVCD|입학수업연한구분코드
ENSC_MORE_YY|입학이상연도
ENSC_ORG_CD|입학조직코드
ENSC_POCA|입학정원
ENSC_PPNU|입학인원
ENSC_PR_DVCD_ARTC|입학홍보구분코드항목
ENSC_PR_DVCD|입학홍보구분코드
ENSC_PURP|입학목적
ENSC_RATE|입학비율
ENSC_SCH_CD|입학학교코드
ENSC_SCH_CLA_CD|입학학교분류코드
ENSC_SMR|입학학기
ENSC_STA_DPMJ_CD|입학통계학과코드
ENSC_STA_DPMJ_NM|입학통계학과명
ENSC_STA_UNIV_CD|입학통계대학코드
ENSC_STA_UNIV_NM|입학통계대학명
ENSC_TASK_DVCD|입학업무구분코드
ENSC_TOP_DVCD|입학최고구분코드
ENSC_TPEX_CD|입학전형코드
ENSC_TPEX_DVCD|입학전형구분코드
ENSC_TPEX_NM|입학전형명
ENSC_TYPE_CD|입학유형코드
ENSC_UNIV_CD|입학대학코드
ENSC_UNIV_NM|입학대학명
ENSC_WTPM_REG_YMD|입학허가서등록일자
ENSC_YEAR|입학년도
ENSC_YMD|입학일자
ENSC_YM|입학년월
ENSC_YY|입학연도
ENSC|입학
ENSTNT_BASS_LEGAL_POCA|재학생기준법정정원
ENSTNT_BASS_RMND_PPNU|재학생기준나머지인원
ENSTNT_CNT|재학생수
ENSTNT_PPNU|재학생인원
ENSTNT_REFOR_RT|재학생충원율
ENSTNT_SNO|재학생학번
ENSTNT_YN|재학생여부
ENSTNT|재학생
ENTORG_CONFM_SORV_YN|사업단승인재원여부
ENTORG|사업단
ENTP_ADDR|업체주소
ENTP_CD|업체코드
ENTP_DTL_ADDR|업체상세주소
ENTP_EDU_NM|업체교육명
ENTP_ENSC_AMT|업체입학금액
ENTP_ISSU_NO|업체발급번호
ENTP_LSSN_AMT|업체수업금액
ENTP_NM|업체명
ENTP_PAYM_BANK_CD|업체납부은행코드
ENTP_PAYM_MTHD_CD|업체납부방법코드
ENTP_PAYM_YMD|업체납부일자
ENTP_POST_NO|업체우편번호
ENTP_TEL_NO|업체전화번호
ENTP|업체
ENTRPRS_NM|기업명
ENTRPRS|기업
ENTR_QUALF_YN|응모자격여부
ENTR|응모
ENTSCUL_DTL_TEXT|진학상세내용
ENTSCUL_DVCD|진학구분코드
ENTSCUL|진학
ENT_TIME_DVCD|입국시간구분코드
ENT_YMD|입국일자
ENT|입국
ENVI_DVCD|시기구분코드
ENVI|시기
ENV_IPVG_EFFECT|환경개선효과
ENV|환경
EOAN_REASON|신설사유
EOAN_YMD|신설일자
EOAN_YN|신설여부
EOAN|신설
EOT_ESTI_AMT|기말추정금액
EOT_EXAM_CD|기말시험코드
EOT_EXAM_CNT|기말시험수
EOT_EXAM_PNT|기말시험점수
EOT_EXAM_YN|기말시험여부
EOT_LISTEN_PNT|기말듣기점수
EOT_READ_PNT|기말읽기점수
EOT_SPEAKING_PNT|기말말하기점수
EOT_WRITING_PNT|기말쓰기점수
EOT|기말
EPDSCP|실물투영기
EPMD|읍면동
EPMT_EFFECT_WEIG_PNT|고용효과가중치점수
EPMT_END_YMD_NM|고용종료일자명
EPMT_EXPT_YM|고용예정년월
EPMT_INSUC_DEDU|고용보험료공제
EPMT_INSU_JOIN_YMD|고용보험가입일자
EPMT_INSU_JOIN_YN|고용보험가입여부
EPMT_INSU_RMARK|고용보험비고
EPMT_INSU_YN|고용보험여부
EPMT_INSU|고용보험
EPMT_PPNU_NM|고용인원명
EPMT_PPNU|고용인원
EPMT_SHPE_DVCD|고용형태구분코드
EPMT_TIMS|고용회차
EPMT_YMD_NM|고용일자명
EPMT|고용
EPRV_DLNG_YN|출납처리여부
EPRV_NO|출납번호
EPRV_YMD|출납일자
EPRV_YN|출납여부
EPRV|출납
EPS_DET_DVCD|비용세부구분코드
EPS_DVCD|비용구분코드
EPS_YN|비용여부
EPS|비용
EQMT_MNGT_YN|장비관리여부
EQMT|장비
EQUAL_AVG|균등평균
EQUAL|균등
EQUIP_ACCT_CD|비품계정코드
EQUIP_APPL_NO|비품신청번호
EQUIP_DVCD|비품구분코드
EQUIP_ENG_NM|비품영문명
EQUIP_GROUP_NO|비품그룹번호
EQUIP_MNGT_DEPT_CD|비품관리부서코드
EQUIP_MNGT_STTUS_DVCD|비품관리상태구분코드
EQUIP_MNGT_YN|비품관리여부
EQUIP_NM|비품명
EQUIP_NO|비품번호
EQUIP_STTUS_DVCD|비품상태구분코드
EQUIP|비품
EQUP_CPNT|기자재부속품
EQUP_DVCD|기자재구분코드
EQUP_MODL_NM|기자재모델명
EQUP_NM|기자재명
EQUP_PAYT_YN|기자재지급여부
EQUP_PURC_COST|기자재구입단가
EQUP_PURC_QTY|기자재구입수량
EQUP_RENT_FEE|기자재임대료
EQUP_STAN|기자재규격
EQUP_TEXT|기자재내용
EQUP|기자재
ERA|시대
ERKS_YMD|입영일자
ERKS|입영
ERKT|구급상자
ERMT_CNT|재적수
ERMT_PPNU|재적인원
ERMT_TERM|재적기간
ERMT|재적
ERR_CD|오류코드
ERR_DVCD|오류구분코드
ERR_MSSAGE|오류메시지
ERR_TEXT|오류내용
ERR_YN|오류여부
ERR|오류
ERSM_INCM_DEDU|고용유지중소기업근로자소득공제
ERSM|고용유지중소기업근로자
ERSR_MTHD_DVCD|말소방법구분코드
ERSR_PRDN_DSPTH_YMD|말소사면통보일자
ERSR_PRDN_DVCD|말소사면구분코드
ERSR_PRDN_EXPT_YMD|말소사면예정일자
ERSR_PRDN_INSTI_BASI|말소사면기관근거
ERSR_PRDN_INSTI_NM|말소사면기관명
ERSR_PRDN_YMD|말소사면일자
ERSR_YRD|말소연한
ERSR|말소
ER|구급
ESALD_CAER_YYMMDD|사정호봉에요하는경력년월일
ESALD|사정호봉에요하는
ESNE|본질
ESNO|사번학번
ESSNTL_DSTNCT_NM|필수구분명
ESSNTL_DVCD|필수구분코드
ESSNTL_FAC_POINT|필수이수학점
ESSNTL_FAC_SBJT_CNT|필수이수과목수
ESSNTL_FAC_YN|필수이수여부
ESSNTL_KCI_YN|필수KCI여부
ESSNTL_SCI_YN|필수SCI여부
ESSNTL_SCPS_YN|필수SCOPUS여부
ESSNTL_SPPT_QUALF_YN|필수지원자격여부
ESSNTL_SUBJC_SUCS_DVCD|필수교과합격구분코드
ESSNTL_SUBJC_SUCS_YN|필수교과합격여부
ESSNTL_SUBJC_YN|필수교과여부
ESSNTL_SUBJT_CNT|필수교과목수
ESSNTL_UNIT|필수단위
ESSNTL_YN|필수여부
ESSNTL|필수
ESTB_DSTNCT_NM|설립구분명
ESTB_DVCD|설립구분코드
ESTB_INSP_NO|설립검사번호
ESTB_PL_NM|설립자명
ESTB_YMD|설립일자
ESTB_YN|설립여부
ESTB|설립
ESTIC|미학
ESTI|추정
ESTM_DEPT_CD|시산부서코드
ESTM_PRINT_ORD|시산출력순서
ESTM_YN|시산여부
ESTM|시산
ESTS|견적서
EST_AMT|견적금액
EST_CLOS_DT|견적마감일시
EST_COST|견적단가
EST_PL|견적자
EST_YMD|견적일자
EST|견적
ESVCD|고안직능
ESY_ARTC_CD1|논술항목코드1
ESY_ARTC_CD2|논술항목코드2
ESY|논술
ETASPT_PRCTTQ_EVENT|예체능실기종목
ETASPT|예체능
ETC_1_EPS|기타1비용
ETC_2_EPS|기타2비용
ETC_ABSN_DCNT|기타결석일수
ETC_ACQ_POINT|기타취득학점
ETC_ACTV_TYPE|기타활동유형
ETC_AMT|기타금액
ETC_BEGIN_YMD|기타시작일자
ETC_BID_YN|기타입찰여부
ETC_CARD_AMT|기타카드금액
ETC_CMPT|기타역량
ETC_CORS_CD|기타과정코드
ETC_CORS_INQIRE_YN|기타과정조회여부
ETC_CORS_USE_YN|기타과정사용여부
ETC_DEBIT_CARD_AMT|기타직불카드금액
ETC_DEDU|기타공제
ETC_DESC|기타설명
ETC_DOCM_NM|기타서류명
ETC_DONA_AMT|기타기부금액
ETC_DSPS_INSU_AMT|기타장애인보험금액
ETC_DSTNCT_CD|기타구분코드
ETC_DUSE_MTHD|기타폐기방법
ETC_DUSE_REASON|기타폐기사유
ETC_EDU_AMT|기타교육금액
ETC_ELEV_DCNT|기타조퇴일수
ETC_ENCO_AMT|기타장학금액
ETC_END_YMD|기타종료일자
ETC_EPS|기타비용
ETC_EQMT|기타장비
ETC_EXPS_AMT_1|기타경비금액1
ETC_EXPS_AMT_2|기타경비금액2
ETC_EXPS_AMT_3|기타경비금액3
ETC_EXPS_AMT_4|기타경비금액4
ETC_EXPS_AMT_5|기타경비금액5
ETC_EXPS_AMT_6|기타경비금액6
ETC_EXPS_AMT_7|기타경비금액7
ETC_EXPS_AMT|기타경비금액
ETC_EXPS_CD|기타경비코드
ETC_EXPS_PAYM_BANK_CD|기타경비납부은행코드
ETC_EXPS_PAYM_MTHD_CD_1|기타경비납부방법코드1
ETC_EXPS_PAYM_MTHD_CD_2|기타경비납부방법코드2
ETC_EXPS_PAYM_MTHD_CD_3|기타경비납부방법코드3
ETC_EXPS_PAYM_MTHD_CD_4|기타경비납부방법코드4
ETC_EXPS_PAYM_MTHD_CD_5|기타경비납부방법코드5
ETC_EXPS_PAYM_MTHD_CD_6|기타경비납부방법코드6
ETC_EXPS_PAYM_MTHD_CD_7|기타경비납부방법코드7
ETC_EXPS_PAYM_MTHD_DVCD|기타경비납부방법구분코드
ETC_EXPS_PAYM_YMD_1|기타경비납부일자1
ETC_EXPS_PAYM_YMD_2|기타경비납부일자2
ETC_EXPS_PAYM_YMD_3|기타경비납부일자3
ETC_EXPS_PAYM_YMD_4|기타경비납부일자4
ETC_EXPS_PAYM_YMD_5|기타경비납부일자5
ETC_EXPS_PAYM_YMD_6|기타경비납부일자6
ETC_EXPS_PAYM_YMD_7|기타경비납부일자7
ETC_EXPS_PAYM_YMD|기타경비납부일자
ETC_EXPS_TOTL_AMT|기타경비총금액
ETC_EXTRNL_LEC_TYPE|기타외부강의유형
ETC_EXTY_AMT|기타수당금액
ETC_EXTY|기타수당
ETC_FAC_REQURM|기타이수요건
ETC_FAC_YN|기타이수여부
ETC_FARE|기타요금
ETC_FTNS_EPMT_INSU_AMT|기타건강고용보험금액
ETC_GIRO_RCPT_AMT|기타지로영수증금액
ETC_GUART_INSU_AMT|기타보장성보험금액
ETC_HDCT|기타인원수
ETC_INCM_DEDU_TOT|기타소득공제계
ETC_INCM_DVCD|기타소득구분코드
ETC_INPT_TEXT|기타입력내용
ETC_INSU_AMT|기타보험금액
ETC_LANG_1|기타언어1
ETC_LANG_2|기타언어2
ETC_LANG_3|기타언어3
ETC_LANG_4|기타언어4
ETC_LTNS_DCNT|기타지각일수
ETC_MATER|기타사항
ETC_MAT_KEEP_YN_ARTC|기타자료보관여부항목
ETC_MAT_KEEP_YN_DVCD|기타자료보관여부구분코드
ETC_MAT_KEEP_YN|기타자료보관여부
ETC_MEDIC_DEDU|기타의료비공제
ETC_MEDIC|기타의료비
ETC_MEDI_AMT|기타의료금액
ETC_NM|기타명
ETC_NOCP|기타부수
ETC_OPIN|기타의견
ETC_PAYT_AMT|기타지급금액
ETC_PENS_DEDU|기타연금공제
ETC_PLACE|기타장소
ETC_PNT|기타점수
ETC_PPNU|기타인원
ETC_PROV_FMLY_HDCT|기타부양가족인원수
ETC_PROV_FMLY_PPNU|기타부양가족인원
ETC_PTRANS_AMT|기타대중교통금액
ETC_RATE|기타비율
ETC_REASON_EXCL_YN|기타사유제외여부
ETC_REASON_TEXT|기타사유내용
ETC_REASON|기타사유
ETC_REG_AMT|기타등록금액
ETC_REG_GUIDE|기타등록안내
ETC_RESULT_DCNT|기타결과일수
ETC_SMPC_PBNTC_YN|기타소액수의공고여부
ETC_SPPT_INSTI_NM|기타지원기관명
ETC_SUCS_DVCD|기타합격구분코드
ETC_SUCS_YN|기타합격여부
ETC_TAXN_EXTY_AMT|기타과세수당금액
ETC_TAXN_EXTY_YN|기타과세수당여부
ETC_TAXN_REFL_DVCD|기타과세반영구분코드
ETC_TEXT|기타내용
ETC_TFRE|기타비과세
ETC_TOTL_PAYT_AMT|기타총지급금액
ETC_TRANS_EXP|기타교통비
ETC_TRMK_AMT|기타전통시장금액
ETC_TRVE|기타여비
ETC_YN|기타여부
ETC|기타
ETER|영구
ETHC_JDGM_DVCD|윤리판정구분코드
ETHC_YN|윤리여부
ETHC|윤리
ETHS_REASON_DVCD|열외사유구분코드
ETHS|열외
ETRC_PSBL_YN|입실가능여부
ETRC_YMD|입실일자
ETRC|입실
ETSION|확장자
EVALUE|심사비
EVALU_ARTC_CD|심사항목코드
EVALU_ARTC_LCLS_CD|심사항목대분류코드
EVALU_BACH_GPA|심사학사평점
EVALU_BEGIN_TIME|심사시작시간
EVALU_BEGIN_YMD|심사시작일자
EVALU_CMTER_CONFM_DVCD|심사위원승인구분코드
EVALU_CMTER_DOCT_HDCT|심사위원박사인원수
EVALU_CMTER_DVCD|심사위원구분코드
EVALU_CMTER_ID|심사위원ID
EVALU_CMTER_MSTR_HDCT|심사위원석사인원수
EVALU_CMTER_NM|심사위원명
EVALU_CMTER_REG_YN|심사위원등록여부
EVALU_CMTP_YN|심사위원장여부
EVALU_CPHS_EVL_GPA|심사종합평가평점
EVALU_DVCD|심사구분코드
EVALU_END_TIME|심사종료시간
EVALU_END_YMD|심사종료일자
EVALU_FIED_NM|심사분야명
EVALU_INHT_NO_1|심사고유번호1
EVALU_INHT_NO_2|심사고유번호2
EVALU_INHT_NO_3|심사고유번호3
EVALU_INHT_NO_4|심사고유번호4
EVALU_INHT_NO_5|심사고유번호5
EVALU_LEC_EVL_GPA|심사강의평가평점
EVALU_MTHD_DVCD|심사방법구분코드
EVALU_PGSS_STTUS_DVCD|심사진행상태구분코드
EVALU_RAT_RESULT_DVCD|심사평정결과구분코드
EVALU_RAT_TLSCR|심사평정총점
EVALU_REGI_NO_11|심사주민번호11
EVALU_REGI_NO_12|심사주민번호12
EVALU_REGI_NO_21|심사주민번호21
EVALU_REGI_NO_22|심사주민번호22
EVALU_REGI_NO_31|심사주민번호31
EVALU_REGI_NO_32|심사주민번호32
EVALU_REGI_NO_41|심사주민번호41
EVALU_REGI_NO_42|심사주민번호42
EVALU_REGI_NO_51|심사주민번호51
EVALU_REGI_NO_52|심사주민번호52
EVALU_REPT_CAER_YCNT|심사조서경력년수
EVALU_REQURM_TEXT|심사요건내용
EVALU_RESULT_DVCD|심사결과구분코드
EVALU_RESULT_RANK|심사결과순위
EVALU_RMARK|심사비고
EVALU_STTUS_DVCD|심사상태구분코드
EVALU_TARGT_DVCD|심사대상구분코드
EVALU_TCHS_DVCD|심사교원구분코드
EVALU_TERM_DVCD|심사기간구분코드
EVALU_TEXT|심사내용
EVALU_TYPE_DVCD|심사유형구분코드
EVALU_YEAR|심사년도
EVALU_YMD|심사일자
EVALU_YY|심사연도
EVALU|심사
EVAL_BASS_CD|사정기준코드
EVAL_BEF_CLSPOS_RATG|사정이전직급급수
EVAL_BEF_OFITTL_CD|사정이전직명코드
EVAL_BEF_PENS_SALC_DVCD|사정이전연금호봉구분코드
EVAL_BEF_PENS_SALC|사정이전연금호봉
EVAL_CLOS_YN|사정마감여부
EVAL_DLNG_DT|사정처리일시
EVAL_DLNG_YN|사정처리여부
EVAL_DT|사정일시
EVAL_DVCD|사정구분코드
EVAL_GRDE|사정학년
EVAL_RESULT_DVCD|사정결과구분코드
EVAL_SALC_PENS_SALC|사정호봉연금호봉
EVAL_SMR|사정학기
EVAL_SUCS_YN|사정합격여부
EVAL_YMD|사정일자
EVAL_YY|사정연도
EVAL|사정
EVAS|회피
EVENT_NM|종목명
EVENT|종목
EVFC_ATTD_APLY_YN_ARTC|평가요소출석적용여부항목
EVFC_ATTD_APLY_YN|평가요소출석적용여부
EVFC_EOT_APLY_YN_ARTC|평가요소기말적용여부항목
EVFC_EOT_APLY_YN|평가요소기말적용여부
EVFC_MIDD_APLY_YN_ARTC|평가요소중간적용여부항목
EVFC_MIDD_APLY_YN|평가요소중간적용여부
EVFC_NYTM_APLY_YN_ARTC|평가요소수시적용여부항목
EVFC_NYTM_APLY_YN|평가요소수시적용여부
EVFC_REPO_APLY_YN_ARTC|평가요소레포트적용여부항목
EVFC_REPO_APLY_YN|평가요소레포트적용여부
EVFC|평가요소
EVL_AFF_CD|평가계열코드
EVL_ANS_DVCD|평가답변구분코드
EVL_ARTC_CD|평가항목코드
EVL_ARTC_DESC|평가항목설명
EVL_ARTC_DET_NM|평가항목세부명
EVL_ARTC_DVCD|평가항목구분코드
EVL_ARTC_LVL|평가항목레벨
EVL_ARTC_NM|평가항목명
EVL_ARTC_PNT_TEXT|평가항목점수내용
EVL_ARTC_PNT|평가항목점수
EVL_AVG_PNT|평가평균점수
EVL_BASS_DVCD|평가기준구분코드
EVL_BASS_LVL|평가기준레벨
EVL_BASS_PNT_1|평가기준점수1
EVL_BASS_PNT_2|평가기준점수2
EVL_BASS_PNT|평가기준점수
EVL_BASS_TERR_CD|평가기준영역코드
EVL_BASS_TERR_NM|평가기준영역명
EVL_BEGIN_TIME|평가시작시간
EVL_BEGIN_YMD|평가시작일자
EVL_CALCU_FMLA|평가산정식
EVL_CALCU_FRML|평가산정공식
EVL_CD_NM|평가코드명
EVL_CD|평가코드
EVL_CLA_DVCD|평가분류구분코드
EVL_CLOS_DT|평가마감일시
EVL_CLOS_YN|평가마감여부
EVL_CMTER_CH2_PNT|평가위원2차점수
EVL_CMTER_CNT|평가위원수
EVL_CMTER_DVCD|평가위원구분코드
EVL_CMTER_ID|평가위원ID
EVL_CMTER_NM|평가위원명
EVL_CMTER_PNT|평가위원점수
EVL_COIN_YN_ARTC|평가일치여부항목
EVL_COIN_YN|평가일치여부
EVL_CONV_PNT|평가환산점수
EVL_CPHS_OPIN_TEXT|평가종합의견내용
EVL_DEPT_CD|평가부서코드
EVL_DSTNCT_NM|평가구분명
EVL_DT|평가일시
EVL_DVCD|평가구분코드
EVL_EMP_DVCD|평가직원구분코드
EVL_END_TIME|평가종료시간
EVL_END_YMD|평가종료일자
EVL_ENVI_TEXT|평가시기내용
EVL_FACT_CD|평가요소코드
EVL_FACT_DET_CD|평가요소세부코드
EVL_FACT_NM|평가요소명
EVL_FILD_CD|평가부문코드
EVL_FILD_NM|평가부문명
EVL_GRDA_SCOR_BASS|평가등급A배점기준
EVL_GRDB_SCOR_BASS|평가등급B배점기준
EVL_GRDC_SCOR_BASS|평가등급C배점기준
EVL_GRDD_SCOR_BASS|평가등급D배점기준
EVL_GRD_CD|평가등급코드
EVL_GRD_DVCD|평가등급구분코드
EVL_GRD_NM|평가등급명
EVL_GRD_ORD|평가등급순서
EVL_GRD|평가등급
EVL_IDX_CD|평가지표코드
EVL_IDX_NM|평가지표명
EVL_IDX_TEXT|평가지표내용
EVL_INSTI_NM|평가기관명
EVL_MAT|평가자료
EVL_MTHD_CD|평가방법코드
EVL_MTHD_DESC|평가방법설명
EVL_MTHD_DVCD|평가방법구분코드
EVL_MTHD_TEXT|평가방법내용
EVL_MTHD|평가방법
EVL_NO|평가번호
EVL_NUMB_1|평가건수1
EVL_NUMB_2|평가건수2
EVL_ODR|평가차수
EVL_OPIN_TEXT_ARTC|평가의견내용항목
EVL_OPIN_TEXT|평가의견내용
EVL_OPIN_WRTR_ID|평가의견작성자ID
EVL_ORDP|평가석차
EVL_PICG_ID|평가담당자ID
EVL_PL_CPHS_OPIN_TEXT|평가자종합의견내용
EVL_PL_DSTNCT_NM|평가자구분명
EVL_PL_DVCD|평가자구분코드
EVL_PL_NO|평가자번호
EVL_PL_OFITTL_NM|평가자직명명
EVL_PNT_CALC_YN|평가점수계산여부
EVL_PNT_SM|평가점수합계
EVL_PNT|평가점수
EVL_RANK|평가순위
EVL_RATE_CD|평가비율코드
EVL_RATE|평가비율
EVL_RATIO|평가배수
EVL_RESP_DVCD|평가담당구분코드
EVL_SBJT_DVCD|평가과목구분코드
EVL_SCDUL_DVCD|평가일정구분코드
EVL_SCOR_1|평가배점1
EVL_SCOR_2|평가배점2
EVL_SCOR|평가배점
EVL_SMALL_AFF_CD|평가소계열코드
EVL_STTUS_DVCD|평가상태구분코드
EVL_TARGT_ACCTO_PPNU|평가대상별인원
EVL_TARGT_ACCTO_RANK|평가대상별순위
EVL_TARGT_DVCD|평가대상구분코드
EVL_TARGT_HDCT|평가대상인원수
EVL_TARGT_NM|평가대상명
EVL_TARGT_YN|평가대상여부
EVL_TERM_DVCD|평가기간구분코드
EVL_TERR_2_CD|평가영역2코드
EVL_TERR_CD|평가영역코드
EVL_TERR_CHNG_REASON|평가영역변경사유
EVL_TERR_DVCD|평가영역구분코드
EVL_TERR_NM|평가영역명
EVL_TERR_TEXT|평가영역내용
EVL_TEXT|평가내용
EVL_TLSCR|평가총점
EVL_TOTL_PNT|평가총점수
EVL_TYPE_CD|평가유형코드
EVL_TYPE_DVCD|평가유형구분코드
EVL_UNIT_CD|평가단위코드
EVL_XCPT_DVCD|평가예외구분코드
EVL_XCPT_TEXT|평가예외내용
EVL_YEAR|평가년도
EVL_YMD|평가일자
EVL_YY|평가연도
EVL|평가
EVNT_OCCUR_OBJ|이벤트발생객체
EVNT|이벤트
EXAM_AMT|시험금액
EXAM_CD|시험코드
